3.246394348144531250e+01,-1.037814521789550781e+01,Edison v. The GEO Group et al. (Valley Fever Expos,2012,Management & Training Corp.,Human Rights,Civil,Non-Governmental,None,Pending
-1.376317787170410156e+01,-4.726940155029296875e+01,Houston Ship Channel Air Pollution,2008,Royal Dutch Shell PLC,Environment,Civil,Non-Governmental,None,Settlement
-1.279652214050292969e+01,1.421563053131103516e+01,Foreign Bribery Investigation - SEC Settlement,2014,Hewlett-Packard Company,Ethics,Administrative,SEC,International,Settlement
-2.121386146545410156e+01,3.023476600646972656e+01,Delays In Installing Leak Detection Systems,2002,BP P.L.C.,Environment,Administrative,State/Local,None,Fine
-7.001094341278076172e+00,3.308402633666992188e+01,Deviations from Equipment Regulations,1997,General Electric,Consumer Affairs,Administrative,Health and Human Services,None,Administrative Agreement
1.956029319763183594e+01,-3.326444244384765625e+01,Barham et al. v. Halliburton Energy Services (Unpa,2015,Halliburton,Labor,Civil,Non-Governmental,None,Pending
-1.113255596160888672e+01,1.525983929634094238e+00,Foreign Bribery Investigation - Criminal Prosecuti,2014,Hewlett-Packard Company,Ethics,Criminal,Justice,International,Pleaded Guilty
1.833538436889648438e+01,-3.393995285034179688e+01,Barot v. DRS Technologies (Ethnic/Racial Discrimin,2008,DRS Technologies Inc.,Labor,Civil,Non-Governmental,None,Settlement
-4.139138698577880859e+00,-1.682515716552734375e+01,Graves v. Humana (Medicare Overbilling),2014,Humana,Cost/Labor Mischarge,Civil,Non-Governmental,Health and Human Services,Settlement
1.405046367645263672e+01,-7.139864921569824219e+00,U.S. ex rel. Lawrence v. IBM (Fannie Mae False Cla,2012,IBM Corporation,Non-governmental Contract Fraud,Civil,Non-Governmental,Non-Governmental,Pending
-1.241852951049804688e+01,-5.429597854614257812e+00,U.S. v. Schroeder (Hanford Time Card Fraud),2011,CH2M Hill Companies Ltd.,Government Contract Fraud,Criminal,Justice,Energy,Pleaded Guilty
1.954801750183105469e+01,-3.409547805786132812e+01,Berk v. Express Scripts (Unpaid Wages),2014,Express Scripts Holding Company,Labor,Civil,Non-Governmental,None,Pending
2.797809600830078125e+01,-1.061533355712890625e+01,Galindo et al. v. Reeves County et al. (Wrongful D,2010,GEO Group,Human Rights,Civil,Non-Governmental,State/Local,Pending
-9.833636283874511719e-01,9.790483117103576660e-01,Alleged Eurofighter Fraud - Austrian Government La,2017,BAE Systems EADS Finmeccanica S.p.A.,Government Contract Fraud,Civil,International,International,Pending
-2.901700019836425781e+01,1.240111351013183594e+01,Unsafe Operations During the Slip and Cut of the D,2001,BP P.L.C.,Labor,Administrative,Interior,None,Fine
2.405869674682617188e+01,1.607981109619140625e+01,NY State False Claims Act Lawsuit (Vioxx),2007,Merck & Co. Inc.,Health,Civil,State/Local,None,Pending
-1.409344482421875000e+01,-1.050719928741455078e+01,United States v. Mazon et. al. (Fraud),2005,KBR,Government Contract Fraud,Criminal,Defense - Army,Defense - Army,Pleaded Guilty
-5.353788375854492188e+00,1.298905658721923828e+01,Brazil Chemical Facility Contamination,2010,Royal Dutch Shell PLC,Environment,Civil,International,None,Fine
4.267054748535156250e+01,1.198594856262207031e+01,ERISA Litigation,2008,Electronic Data Systems,Securities,Civil,Non-Governmental,None,Settlement
2.381396484375000000e+01,-2.147894859313964844e+01,California Family Care and Medical Leave Lawsuit,2010,Verizon Communications Inc.,Labor,Civil,State/Local,None,Settlement
1.023896980285644531e+01,2.460730361938476562e+01,Civil Contempt,2009,AT&T Inc.,Antitrust,Civil,FCC,None,Settlement
9.287725687026977539e-01,1.095925521850585938e+01,MTU America Clean Air Act Settlement,2015,Rolls-Royce PLC,Environment,Civil,Multiple Agencies,None,Settlement
-4.152052688598632812e+01,-7.261348247528076172e+00,Firearm Discharge at Volpentest HAMMER Training an,2010,Battelle Memorial Institute,Labor,N/A,Energy,Energy,Investigative Finding
-1.754873633384704590e+00,1.537036228179931641e+01,Investigations of Accounting Practices,2018,General Electric,Securities,N/A,Multiple Agencies,None,Pending
-1.714254260063171387e+00,-4.618696272373199463e-01,Termination of Canadian Diabetes Registry Contract,2012,CGI Group Inc.,Poor Contract Performance,N/A,International,International,Investigative Finding
-1.113255691528320312e+01,1.525983929634094238e+00,U.S. v. Stanley (Nigeria LNG Contracts Bribery),2008,KBR,Ethics,Criminal,Justice,International,Pleaded Guilty
1.405729961395263672e+01,-7.136094570159912109e+00,Forti v. General Dynamics (Fraud and Breach of Ora,1996,General Dynamics,Non-governmental Contract Fraud,Civil,Non-Governmental,Non-Governmental,Judgment Against Defendant
-2.901701736450195312e+01,1.240111255645751953e+01,Lack of Fall Protection for Workers,2009,Exxon Mobil,Labor,Administrative,Interior,None,Fine
-5.765264987945556641e+00,-2.272241401672363281e+01,Niantic River Bridge Contract Overbilling,2016,URS Corporation,Government Contract Fraud,Civil,Amtrak,Amtrak,Settlement
-3.207411575317382812e+01,7.834643840789794922e+00,Retaliatory Lawsuit,2009,Patriot Team,Labor,Administrative,Labor - OSHA,None,Fine
-3.207411575317382812e+01,7.834643840789794922e+00,Employee Murder OSHA Citation,2013,AT&T Inc.,Labor,Administrative,Labor - OSHA,None,Fine
-1.224165725708007812e+01,1.276191711425781250e+01,Violating Federal Ban on Contractor Political Cont,2016,GEO Group,Ethics,Administrative,Non-Governmental,Justice,Pending
-1.241346263885498047e+01,2.827790451049804688e+01,Improper Aircraft Engine Maintenance in Scotland,2010,General Electric,Other,Administrative,Transportation,None,Fine
1.834060668945312500e+01,-3.393721389770507812e+01,Asbestos Litigation,2007,Honeywell International Inc.,Labor,Civil,Non-Governmental,None,Settlement
-3.987641906738281250e+01,-5.229850292205810547e+00,Unauthorized Handling and Disposal of Classified M,2016,McDermott/Bechtel Group,Poor Contract Performance,Administrative,Energy,Energy,Investigative Finding
-1.160503959655761719e+01,2.420666503906250000e+01,Americans With Disabilities Act Violations,2006,University of Chicago,Human Rights,Administrative,Justice,None,Settlement
3.783456325531005859e+00,4.448577499389648438e+01,Mendoza v. Health Net of California (Denial of Cov,2012,Health Net Inc.,Consumer Affairs,Civil,Non-Governmental,None,Pending
3.543007135391235352e+00,3.706393051147460938e+01,Illegally Collecting Money from Enrollees' Persona,2005,Health Net Inc.,Consumer Affairs,Civil,State/Local,None,Settlement
1.257840442657470703e+01,9.744228363037109375e+00,SEC v. Imhoff and Davis (Accounting Irregularities,2010,Dell Inc.,Securities,Civil,SEC,None,Settlement
-1.018303871154785156e+01,-9.485090255737304688e+00,U.S. v. Wilson (Making a Fraudulent and Materially,2016,Huntington Ingalls Industries,Government Contract Fraud,Criminal,Multiple Agencies,Multiple Agencies,Pleaded Guilty
-5.355847835540771484e+00,6.922367095947265625e+00,Illegal Online Pharmacy Non-Prosecution Agreement,2013,United Parcel Service Inc.,Health,Criminal,Multiple Agencies,None,Non-Prosecution Agreement
-2.890323448181152344e+01,-2.006517601013183594e+01,Intelligence Contract Labor Mischarging,2013,SAIC,Government Contract Fraud,N/A,ICIG,ODNI,Investigative Finding
8.805015563964843750e+00,-9.592321395874023438e+00,Hawaiian Telcom Contract Dispute,2007,BearingPoint Inc.,Poor Contract Performance,N/A,Non-Governmental,Non-Governmental,Settlement
1.935160064697265625e+01,-3.337277603149414062e+01,Pauley v. FedEx (Sexual Orientation Discrimination,2010,FedEx Corporation,Labor,Civil,Non-Governmental,None,Pending
2.830318212509155273e+00,4.475450515747070312e+01,Skold v. Intel Corporation and HP (Pentium 4 Lawsu,2014,Hewlett-Packard Company,Consumer Affairs,Civil,Non-Governmental,None,Settlement
-1.402628898620605469e+01,-4.754841613769531250e+01,Endangered Species Act Lawsuit (2010 Gulf of Mexic,2010,BP P.L.C.,Environment,Civil,Non-Governmental,None,Pending
-2.022547149658203125e+01,-2.267581558227539062e+01,B-2 Bomber Advance Topcoat System Fraud Investigat,2010,Northrop Grumman,Government Contract Fraud,Civil,Defense - Air Force,Defense - Air Force,Settlement
-3.879393339157104492e+00,-1.911172294616699219e+01,UC Irvine Anesthesia Services False Claims,2013,University of California,Government Contract Fraud,Civil,Non-Governmental,Health and Human Services,Settlement
-2.286401557922363281e+01,-1.115486335754394531e+01,Self-Reported F-35 Overbilling,2007,Lockheed Martin,Cost/Labor Mischarge,N/A,Non-Governmental,Defense - General,Restitution
4.372338294982910156e+00,4.517576980590820312e+01,Nilsson v. General Motors (Negligence),2018,General Motors Corp.,Consumer Affairs,Civil,Non-Governmental,None,Settlement
1.234989404678344727e+00,1.184180927276611328e+01,Questa Mine Superfund Site Cleanup,2016,ChevronTexaco Corporation,Environment,Civil,Multiple Agencies,None,Settlement
-9.304483413696289062e+00,2.957301139831542969e+00,U.S. v. Fine and Wenger (Commercial Bribery),2013,Humana,Ethics,Criminal,Justice,None,Pleaded Guilty
-1.402924728393554688e+01,-4.795636367797851562e+01,Destin v. BP et al. (April 2010 Gulf of Mexico Oil,2010,Halliburton,Environment,Civil,Non-Governmental,None,Pending
-1.052874279022216797e+01,-4.735028743743896484e+00,U.S v. Cicatello (Submitting False Time Cards and ,2014,SAIC,Government Contract Fraud,Criminal,Justice,Defense - General,Pleaded Guilty
2.582526969909667969e+01,4.944860935211181641e+00,Chantix Products Liability Litigation,2010,Pfizer Inc.,Health,Civil,Non-Governmental,None,Settlement
5.507210731506347656e+00,4.418988418579101562e+01,Citgo Petroleum Corporation et al. v.  McDermott I,2005,McDermott Inc.,Consumer Affairs,Civil,Non-Governmental,None,Settlement
-5.355845928192138672e+00,6.922361373901367188e+00,Medical Initiatives Syringe Program - Criminal Set,2017,AmerisourceBergen,Health,Criminal,Multiple Agencies,None,Pleaded Guilty
-3.879393339157104492e+00,-1.911172294616699219e+01,Baez v. Thompson et al. (Medicare Overbilling),2012,Humana,Government Contract Fraud,Civil,Non-Governmental,Health and Human Services,Pending
2.405869674682617188e+01,1.607981109619140625e+01,Lorain County Ohio v. Purdue Phrama et al. (Prescr,2017,AmerisourceBergen Cardinal Health Inc. McKesson,Health,Civil,State/Local,None,Pending
4.444027423858642578e+00,4.464451980590820312e+01,Nigeria Charter Service Settlement,2008,World Airways,Consumer Affairs,Civil,Non-Governmental,None,Settlement
-2.056487846374511719e+01,-2.130749320983886719e+01,Overcharging the Government,1997,Northrop Grumman,Cost/Labor Mischarge,Civil,Defense - Air Force,Defense - Air Force,Settlement
-4.732279968261718750e+01,2.624662399291992188e+01,CERCLA Cleanup (Marion County WVa.),2008,Exxon Mobil,Environment,Civil,EPA,None,Settlement
-1.401266193389892578e+01,-4.774761962890625000e+01,Hunters Point Naval Shipyard Cleanup - Homeowners ,2018,Tetra Tech Inc.,Environment,Civil,Non-Governmental,None,Pending
-1.052877426147460938e+01,-4.734192848205566406e+00,Overcharging on Afghanistan Food Supply Contract -,2014,Supreme Group Holding SARL,Government Contract Fraud,Criminal,Justice,Defense - General,Pleaded Guilty
-4.732279968261718750e+01,2.624662399291992188e+01,MTBE Cleanup Costs (Santa Monica CA),2005,Royal Dutch Shell PLC,Environment,Civil,EPA,None,Settlement
-2.045173835754394531e+01,-2.335386466979980469e+01,Real Estate Appraisal Scheme,1997,Lockheed Martin,Government Contract Fraud,nan,Defense - Air Force,Defense - Air Force,Settlement
-1.109752464294433594e+01,-2.408431053161621094e+00,Civil Rights Conspiracy and Obstruction at a NM Co,2002,G4S PLC,Human Rights,Criminal,Justice,State/Local,Found Guilty
-2.160737419128417969e+01,-7.986420154571533203e+00,Investigation of April 2015 RC-135V Fire,2015,L-3 Communications,Poor Contract Performance,N/A,Defense - Air Force,Defense - Air Force,Investigative Finding
-1.329884719848632812e+01,-4.882111358642578125e+01,April 2010 Gulf of Mexico Oil Spill (Fishermen/Shr,2010,Halliburton,Environment,Civil,Non-Governmental,None,Pending
-1.569367408752441406e+01,2.344061088562011719e+01,Core Communications Inc. v. Verizon Maryland Inc. ,2003,Verizon Communications Inc.,Poor Contract Performance,Administrative,FCC,Non-Governmental,Judgment Against Defendant
-4.750582122802734375e+01,2.717391967773437500e+01,Federal Air Pollution Standards Violations,2006,United Technologies Corporation,Environment,Civil,EPA,None,Fine
4.386186122894287109e+00,8.634665489196777344e+00,United States v. US Bioservices Corp. (Exjade Kick,2017,AmerisourceBergen,Ethics,Civil,Multiple Agencies,None,Settlement
-2.052810668945312500e+01,-2.365506172180175781e+01,Proposed Debarment of San Antonio Office,2012,Booz Allen Hamilton,Government Contract Fraud,Administrative,Defense - Air Force,Defense - Air Force,Suspend/Debar - Company
-7.004235684871673584e-02,-1.831310272216796875e+01,Isley et al. v. Lockheed Martin (Mischarging Retal,2012,Lockheed Martin,Government Contract Fraud,Civil,Non-Governmental,Defense - General,Settlement
-3.492804336547851562e+01,2.549525642395019531e+01,Clean Air Act Violations (Bridgeport CT),2008,Royal Dutch Shell PLC,Environment,Administrative,EPA,None,Fine
-4.337469100952148438e+01,-5.292472839355468750e+00,Violations of Nuclear Safety Regulations (Hanford),2007,Bechtel Corporation,Labor,Administrative,Energy,Energy,Fine
8.173466682434082031e+00,-2.346897697448730469e+01,April 2004 Iraq Convoy Driver Lawsuits,2005,Halliburton,Labor,Civil,Non-Governmental,Defense - Army,Settlement
3.410954713821411133e+00,4.564825057983398438e+01,Hennigan v. General Electric et al. (Defective Mic,2009,General Electric,Consumer Affairs,Civil,Non-Governmental,None,Pending
-9.682883262634277344e+00,-1.784782528877258301e+00,Firearms Violations - Employee Prosecutions,2010,Blackwater USA,Other,Criminal,Justice,Multiple Agencies,Pleaded Guilty
-1.346656799316406250e+01,-4.820858383178710938e+01,Climate Change Cover-Up (Conservation Law Foundati,2016,Exxon Mobil,Environment,Civil,Non-Governmental,None,Pending
1.903111457824707031e+01,-3.378372192382812500e+01,Bates v. UPS (Disability Discrimination),2009,United Parcel Service Inc.,Labor,Civil,Non-Governmental,None,Settlement
1.437657642364501953e+01,-7.043145656585693359e+00,Valero Refining-Texas v. KBR et al. (Breach of Con,2012,KBR,Non-governmental Contract Fraud,Civil,Non-Governmental,Non-Governmental,Pending
-2.520049476623535156e+01,8.611433982849121094e+00,Poli v. Jacobs Engineering Group (SOX Whistleblowe,2010,Jacobs Engineering Group Inc.,Labor,Administrative,Non-Governmental,None,Pending
3.894810867309570312e+01,-2.474325561523437500e+01,EEOC v. FedEx Ground Package System (Discriminatio,2014,FedEx Corporation,Labor,Civil,EEOC,None,Pending
1.283375549316406250e+01,2.411414337158203125e+01,Louisiana Neurontin Antitrust Lawsuit,2015,Pfizer Inc.,Antitrust,Civil,State/Local,None,Pending
1.882699203491210938e+01,-3.420541381835937500e+01,Misrepresentation of Retiree Benefits,2007,Unisys Corporation,Labor,Civil,Non-Governmental,None,Restitution
-2.951268005371093750e+01,3.899756431579589844e+00,TVA Whistleblower Retaliation,2009,Shaw Group,Labor,Administrative,Labor,TVA,Judgment Against Defendant
2.426049041748046875e+01,2.696599960327148438e+01,MTBE Products Liability,2001,ChevronTexaco Corporation,Environment,Civil,State/Local,None,Settlement
4.385264873504638672e+00,8.634193420410156250e+00,Organon National Medicaid Settlement,2014,Merck & Co. Inc.,Ethics,Civil,Multiple Agencies,None,Settlement
-5.343597412109375000e+00,-1.268392181396484375e+01,Improper charges to the Navy (Trident Missle Progr,2002,Lockheed Martin,Defective Pricing,Civil,Defense - Navy,Defense - Navy,Settlement
2.569197845458984375e+01,-2.589670944213867188e+01,Chemical and Refinery Employee Overtime and Back W,2014,Royal Dutch Shell PLC,Labor,Civil,Labor,None,Settlement
2.426049041748046875e+01,2.696599960327148438e+01,San Diego Marine Terminal Railway Facility Cleanup,2016,General Dynamics Lockheed Martin,Environment,Civil,State/Local,None,Settlement
3.567936182022094727e+00,4.416085052490234375e+01,Lehman et al. v. Health Net of California (Unfair ,2014,Health Net Inc.,Consumer Affairs,Civil,Non-Governmental,None,Pending
-3.515839385986328125e+01,2.562548446655273438e+01,April 2010 Gulf of Mexico Oil Spill - Federal Cont,2012,BP P.L.C.,Environment,Administrative,EPA,None,Suspend/Debar - Company
1.006840038299560547e+01,1.285105705261230469e+01,Establishing a Flight Route to Benefit a Public Of,2016,Patriot Team,Securities,Administrative,SEC,None,Settlement
2.426049041748046875e+01,2.696599960327148438e+01,New Hampshire Gasoline Spills Cleanup,2007,Exxon Mobil,Environment,Civil,State/Local,None,Settlement
-1.016277599334716797e+01,2.582804298400878906e+01,Failure to Request FDA Approval,2002,AmerisourceBergen,Health,Administrative,Health and Human Services,None,Administrative Agreement
-2.514167213439941406e+01,-1.307326889038085938e+01,Defective Pricing (1996),1996,Lockheed Martin,Defective Pricing,nan,Defense - General,Defense - General,Settlement
-2.722148323059082031e+01,1.923237085342407227e+00,Underpayment of Wages at Coralville IA Call Center,2013,General Dynamics,Labor,N/A,Labor,Multiple Agencies,Restitution
-1.302252101898193359e+01,-4.882162094116210938e+01,Alford et al. v. Chevron USA et al. (Plaquemines P,2017,BP P.L.C. ChevronTexaco Corporation Exxon Mobil,Environment,Civil,Non-Governmental,None,Settlement
-4.365465545654296875e+01,-4.474380016326904297e+00,2011 Worker Safety and Health Violations at Savann,2012,Savannah River Nuclear Solutions,Labor,Administrative,Energy,Energy,Fine
-2.399396896362304688e+01,-1.507278728485107422e+01,Misuse of Government Materials,1998,General Electric,Government Contract Fraud,nan,Defense - General,Defense - General,Settlement
-3.181093978881835938e+01,7.852260589599609375e+00,Violations of Texas City Refinery OSHA Settlement,2009,BP P.L.C.,Labor,Administrative,Labor - OSHA,None,Fine
9.565780639648437500e+00,-1.106805324554443359e+01,Relenza Litigation Settlement,2008,GlaxoSmithKline,Poor Contract Performance,Civil,Non-Governmental,Non-Governmental,Settlement
4.955628585815429688e+01,-6.110669136047363281e+00,BackWeb Technologies v. IBM (Patent Infringement),2010,IBM Corporation,Intellectual Property,Civil,Non-Governmental,None,Settlement
-6.409764766693115234e+00,-2.018172073364257812e+01,Erroneous Grant Charges,2004,Johns Hopkins Health System Corporation,Government Grant Fraud,Civil,Health and Human Services,Health and Human Services,Settlement
-2.463433265686035156e+01,-1.548147487640380859e+01,Contracting Suspension - Abul Huda Farouki,2018,Anham FZCO,Government Contract Fraud,Administrative,Defense - General,Defense - General,Suspend/Debar - Employee
1.013959026336669922e+01,2.310782051086425781e+01,Antitrust Law Violations,1998,General Electric,Antitrust,Civil,Justice,None,Settlement
-2.392645072937011719e+01,-1.096856880187988281e+01,Navy Hurricane Relief Contract Overcharges,2008,KBR,Cost/Labor Mischarge,N/A,Defense - General,Defense - Navy,Investigative Finding
1.882699203491210938e+01,-3.420541381835937500e+01,Garner v. BP Amoco Chemical (April 2007 Texas City,2007,BP P.L.C.,Labor,Civil,Non-Governmental,None,Judgment Against Defendant
3.538546323776245117e+00,3.707366943359375000e+01,EpiPen Television Ad Settlement - Massachusetts,2013,Pfizer Inc.,Consumer Affairs,Civil,State/Local,None,Settlement
-2.660122108459472656e+01,2.391544103622436523e+00,Alleged Pay Discrimination by Dell EMC in CA and N,2018,Dell Inc.,Labor,N/A,Labor,None,Settlement
1.821227455139160156e+01,-3.065901565551757812e+01,Reilly v. GlaxoSmithKline (Whistleblower Retaliati,2017,GlaxoSmithKline,Labor,Civil,Non-Governmental,None,Pending
2.417430496215820312e+01,5.291879653930664062e+00,Zofran Products Liability Litigation,2016,GlaxoSmithKline Novartis AG,Health,Civil,Non-Governmental,None,Pending
-1.537814235687255859e+01,-1.253763961791992188e+01,Roby v. Boeing (Defective Chinook Helicopters),2000,Boeing Company,Government Contract Fraud,Civil,Defense - Army,Defense - Army,Settlement
1.841978263854980469e+01,-2.303089904785156250e+01,Pierce v. CCA (Sexual Harassment and Retaliation a,2014,Corrections Corporation of America,Labor,Civil,Non-Governmental,State/Local,Settlement
1.783032035827636719e+01,-2.835259246826171875e+01,Allen et al. v. SpaceX (Racial Discrimination),2014,SpaceX,Labor,Civil,Non-Governmental,None,Pending
-4.783293151855468750e+01,2.751513481140136719e+01,Clean Air Act Violation at Hamilton MT Facility,2014,GlaxoSmithKline,Environment,Civil,EPA,None,Settlement
2.510449218750000000e+01,4.394862174987792969e+00,Second-Hand Mesothelioma,2010,Royal Dutch Shell PLC,Health,Civil,Non-Governmental,None,Pending
-9.486618995666503906e+00,6.565435886383056641e+00,"Sistri" Waste Tracking System Corruption Probe,2014,Finmeccanica S.p.A.,Ethics,Criminal,International,None,Pending
-7.065109729766845703e+00,-2.102795600891113281e+01,Misreporting Prices for Nasal Sprays,2009,Sanofi-Aventis,Government Contract Fraud,Civil,Health and Human Services,None,Settlement
-1.205174350738525391e+01,-2.353065490722656250e+01,False Claims on Iraq Police Training Contract,2011,DynCorp International Inc.,Government Contract Fraud,Civil,Multiple Agencies,State Dept.,Settlement
4.955628585815429688e+01,-6.110669136047363281e+00,ICM Controls Corp. v. Honeywell International (Pat,2012,Honeywell International Inc.,Intellectual Property,Civil,Non-Governmental,None,Pending
-2.206324195861816406e+01,2.943538665771484375e+01,Violations of State Pollution Discharge Eliminatio,1998,General Electric,Environment,Administrative,State/Local,None,Fine
1.482882213592529297e+01,-3.241408920288085938e+01,Burchfiel v. Boeing (Disability Discrimination),2004,Boeing Company,Labor,Civil,Non-Governmental,None,Judgment Against Defendant
2.341526412963867188e+01,2.808934211730957031e+01,Violations of California Pesticide Registration Re,2004,General Electric,Environment,Civil,State/Local,None,Settlement
1.275709629058837891e+01,2.433820533752441406e+01,Hawaii Drug Prices Lawsuit,2010,McKesson,Antitrust,Civil,State/Local,None,Pending
4.267054748535156250e+01,1.198594856262207031e+01,Physician Corporation of America Securities Litiga,2003,Humana,Securities,Civil,Non-Governmental,None,Settlement
-3.231012725830078125e+01,8.120918273925781250e+00,Safety Violations on North Dakota Oil Rig,2013,Halliburton,Labor,Administrative,Labor - OSHA,None,Fine
-2.085260391235351562e+01,3.047247505187988281e+01,Unregistered Tanks in Pennsylvania,1999,Exxon Mobil,Environment,Administrative,State/Local,None,Settlement
-2.512117195129394531e+01,3.144308805465698242e+00,Federal Investigation of Torrance Refinery Explosi,2017,Exxon Mobil,Labor,N/A,CSB,None,Investigative Finding
2.502843856811523438e+01,1.044402217864990234e+01,Controlled Substances Act Violations,2012,Express Scripts Holding Company,Health,Civil,Justice,None,Settlement
7.542751789093017578e+00,2.557790565490722656e+01,Royal Mile Company et al. v. UPMC et al. (Conspira,2010,Highmark Inc.,Antitrust,Civil,Non-Governmental,None,Settlement
4.333346557617187500e+01,1.270430850982666016e+01,Autonomy Corp. Acquisition - Shareholder Derivativ,2014,Hewlett-Packard Company,Securities,Civil,Non-Governmental,None,Settlement
-1.365852928161621094e+01,-4.858180999755859375e+01,Baton Rouge Plant Clean Air Act Violations (2011 -,2016,Exxon Mobil,Environment,Civil,Non-Governmental,None,Pending
9.567926406860351562e+00,-1.107322788238525391e+01,Omran Consulting Construction & Engineering Co. v.,2013,DynCorp International Inc.,Poor Contract Performance,Civil,Non-Governmental,Non-Governmental,Settlement
4.137300014495849609e+00,4.596758270263671875e+01,Cox vs. Shell Oil Company (Polybutylene Pipe),1995,Royal Dutch Shell PLC,Consumer Affairs,Civil,Non-Governmental,None,Settlement
-8.124511718750000000e+00,1.796983909606933594e+01,Collusion to Fix the Prices of Light Oil Products,2007,S-Oil Corporation,Antitrust,N/A,International,None,Fine
-2.566249656677246094e+01,2.171436309814453125e+01,Inoperable Automatic Backup Accumulator Charging S,2002,ChevronTexaco Corporation,Environment,Administrative,Interior,None,Fine
-1.131760978698730469e+01,1.847365760803222656e+01,Container Transportation Cartel on Routes Between ,2015,AP Moller-Maersk A/S,Antitrust,Administrative,International,None,Settlement
-2.268606376647949219e+01,-1.594209671020507812e+01,U.S. ex rel. Jerdee et al. v. TriWest Healthcare A,2011,Triwest Healthcare Alliance Company,Government Contract Fraud,Civil,Defense - General,Defense - General,Settlement
-2.217013740539550781e+01,2.916203689575195312e+01,Maricopa County Hazardous Waste and Environmental ,2008,Honeywell International Inc.,Environment,Administrative,State/Local,None,Settlement
-1.282691287994384766e+01,-2.550886154174804688e+01,False Claims On Hardware Software & Technology Ser,2007,Accenture,Government Contract Fraud,Civil,Multiple Agencies,Multiple Agencies,Settlement
3.855003356933593750e+01,-2.425367736816406250e+01,EEOC v. UPS (Unfair Leave Policy),2009,United Parcel Service Inc.,Labor,Civil,EEOC,None,Pending
7.972678184509277344e+00,4.688072204589843750e+00,Korea Supply Company v. Lockheed Martin (Bribery),2003,Lockheed Martin,Ethics,Civil,Non-Governmental,International,Settlement
-1.390760231018066406e+01,-4.841328048706054688e+01,Baltimore County Gasoline Leak - Civil Litigation ,2009,Exxon Mobil,Environment,Civil,Non-Governmental,None,Judgment Against Defendant
-1.230108833312988281e+01,2.630622482299804688e+01,Department of Transportation v. FedEx Corporation ,2003,FedEx Corporation,Health,Administrative,Transportation,None,Fine
4.366881179809570312e+01,1.258492374420166016e+01,ENHANCE Securities Litigation,2013,Merck & Co. Inc.,Securities,Civil,Non-Governmental,None,Settlement
-1.220707798004150391e+01,-4.173189163208007812e+00,U.S. v. Jackson (Timesheet Fraud),2009,Northrop Grumman,Government Contract Fraud,Criminal,Justice,NSA,Pleaded Guilty
1.482882213592529297e+01,-3.241408920288085938e+01,Lanco Well Site Explosion - Wrongful Death Lawsuit,2015,ChevronTexaco Corporation,Labor,Civil,Non-Governmental,None,Settlement
7.931006431579589844e+00,2.771424531936645508e+00,Misconduct in Patent Lawsuit,2016,Merck & Co. Inc.,Ethics,Civil,Non-Governmental,None,Judgment Against Defendant
2.226439666748046875e+01,1.032970714569091797e+01,Overcharging Medicaid,2003,GlaxoSmithKline,Health,Civil,Health and Human Services,None,Settlement
-1.551418972015380859e+01,-2.622948837280273438e+01,False Claims on Amtrak Project Management Oversigh,2017,CH2M Hill Companies Ltd.,Cost/Labor Mischarge,Civil,Multiple Agencies,Amtrak,Settlement
-5.356481075286865234e+00,1.299062442779541016e+01,April 2010 Gulf of Mexico Oil Spill (Mexican Lawsu,2010,Halliburton,Environment,Civil,International,None,Pending
-2.270668792724609375e+01,2.923771667480468750e+01,Air Quality Violations at Benicia Refinery in 2016,2018,Valero Energy Corp.,Environment,Administrative,State/Local,None,Settlement
-9.465586662292480469e+00,-1.767916107177734375e+01,U.S. ex rel. Forcier v. Computer Sciences Corp. et,2014,Computer Sciences Corporation,Government Contract Fraud,Civil,Justice,Health and Human Services,Pending
2.097703552246093750e+01,-1.010865211486816406e+00,Monacelli v. Gem Insurance Company et al. (Bad Fai,1998,Health Net Inc.,Health,Civil,Non-Governmental,Non-Governmental,Settlement
-1.327848911285400391e+01,-4.796460342407226562e+01,Pappas v. Transocean et al. (April 2010 Gulf of Me,2010,Halliburton,Environment,Civil,Non-Governmental,None,Pending
-4.152287673950195312e+01,-7.261130332946777344e+00,Beryllium Disease Prevention Program Deficiencies ,2014,Battelle Memorial Institute,Labor,N/A,Energy,Energy,Fine
-2.519985771179199219e+01,8.611445426940917969e+00,Bond v. Boeing (Whistleblower Retaliation),2010,Boeing Company,Labor,Administrative,Non-Governmental,None,Pending
-2.558416557312011719e+01,-1.407761383056640625e+01,Contractor Kickbacks,1996,Raytheon Company,Ethics,nan,Defense - General,Defense - General,Settlement
-1.309343814849853516e+01,-1.656894302368164062e+01,Mentor-Protégé Program False Claims Settlement,2013,Caddell Construction Co. Inc.,Government Contract Fraud,Civil,Justice,Defense - Army,Settlement
9.571803092956542969e+00,-1.107025146484375000e+01,Loan Agreement Liability,2005,Shaw Group,Poor Contract Performance,Civil,Non-Governmental,Non-Governmental,Judgment Against Defendant
1.783032035827636719e+01,-2.835259246826171875e+01,Stevenson v. FedEx (Retaliatory Discharge),2014,FedEx Corporation,Labor,Civil,Non-Governmental,None,Judgment Against Defendant
-3.526250839233398438e+01,2.565097427368164062e+01,Improper Storage of PCB-Containing Equipment,2003,General Electric,Environment,Administrative,EPA,None,Settlement
